id,segmentation,visit,spending,brand_type,ppa
133917,Seg.01 - Mass (<VND 25K),6,72,Street,12
133919,Seg.01 - Mass (<VND 25K),5,75,Independent,15
133921,Seg.01 - Mass (<VND 25K),4,80,Independent,20
133928,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
133930,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
133932,Seg.01 - Mass (<VND 25K),4,80,Independent,20
133933,Seg.01 - Mass (<VND 25K),28,280,Independent,10
133934,Seg.04 - Super Premium (VND 100K+),25,2500,Independent,100
133935,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
133938,Seg.01 - Mass (<VND 25K),12,96,Independent,8
133939,Seg.01 - Mass (<VND 25K),8,96,Independent,12
133940,Seg.01 - Mass (<VND 25K),30,360,Independent,12
133940,Seg.01 - Mass (<VND 25K),5,40,Street,8
133941,Seg.01 - Mass (<VND 25K),4,80,Independent,20
133942,Seg.01 - Mass (<VND 25K),30,300,Independent,10
133943,Seg.01 - Mass (<VND 25K),4,48,Independent,12
133947,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
133948,Seg.02 - Mass Asp (VND 25K - VND 59K),9,225,Independent,25
133948,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Chain,50
133962,Seg.01 - Mass (<VND 25K),2,24,Street,12
133962,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
133990,Seg.01 - Mass (<VND 25K),10,200,Independent,20
133995,Seg.01 - Mass (<VND 25K),30,240,Street,8
133996,Seg.01 - Mass (<VND 25K),12,144,Street,12
133997,Seg.01 - Mass (<VND 25K),4,40,Independent,10
133998,Seg.01 - Mass (<VND 25K),30,300,Independent,10
133999,Seg.01 - Mass (<VND 25K),30,240,Independent,8
134000,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134005,Seg.01 - Mass (<VND 25K),8,120,Independent,15
134006,Seg.01 - Mass (<VND 25K),30,360,Independent,12
134007,Seg.01 - Mass (<VND 25K),30,300,Street,10
134022,Seg.01 - Mass (<VND 25K),10,150,Independent,15
134104,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
134105,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134106,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134107,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134108,Seg.01 - Mass (<VND 25K),3,30,Independent,10
134108,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
134109,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134110,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134111,Seg.01 - Mass (<VND 25K),15,225,Independent,15
134136,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
134136,Seg.03 - Premium (VND 60K - VND 99K),1,70,Independent,70
134137,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Chain,30
134138,Seg.01 - Mass (<VND 25K),5,90,Street,18
134138,Seg.01 - Mass (<VND 25K),25,550,Independent,22
134139,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Chain,50
134139,Seg.01 - Mass (<VND 25K),5,100,Independent,20
134139,Seg.01 - Mass (<VND 25K),4,60,Street,15
134140,Seg.01 - Mass (<VND 25K),13,78,Street,6
134140,Seg.01 - Mass (<VND 25K),15,180,Independent,12
134141,Seg.01 - Mass (<VND 25K),24,144,Independent,6
134142,Seg.01 - Mass (<VND 25K),25,300,Independent,12
134143,Seg.01 - Mass (<VND 25K),27,189,Independent,7
134144,Seg.01 - Mass (<VND 25K),26,260,Independent,10
134157,Seg.01 - Mass (<VND 25K),30,600,Independent,20
134170,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134183,Seg.01 - Mass (<VND 25K),30,450,Street,15
134184,Seg.01 - Mass (<VND 25K),1,10,Independent,10
134184,Seg.01 - Mass (<VND 25K),3,24,Street,8
134185,Seg.01 - Mass (<VND 25K),20,200,Street,10
134185,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
134186,Seg.02 - Mass Asp (VND 25K - VND 59K),15,450,Chain,30
134186,Seg.01 - Mass (<VND 25K),5,50,Independent,10
134187,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134188,Seg.01 - Mass (<VND 25K),10,80,Street,8
134190,Seg.01 - Mass (<VND 25K),30,420,Independent,14
134193,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Chain,30
134241,Seg.01 - Mass (<VND 25K),1,12,Independent,12
134241,Seg.01 - Mass (<VND 25K),24,168,Street,7
134242,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
134243,Seg.01 - Mass (<VND 25K),15,225,Independent,15
134267,Seg.01 - Mass (<VND 25K),10,60,Street,6
134267,Seg.01 - Mass (<VND 25K),10,100,Independent,10
134269,Seg.01 - Mass (<VND 25K),10,60,Street,6
134269,Seg.01 - Mass (<VND 25K),10,120,Independent,12
134270,Seg.01 - Mass (<VND 25K),8,96,Street,12
134271,Seg.01 - Mass (<VND 25K),10,90,Street,9
134271,Seg.01 - Mass (<VND 25K),20,240,Independent,12
134272,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134272,Seg.01 - Mass (<VND 25K),30,180,Street,6
134273,Seg.01 - Mass (<VND 25K),4,32,Street,8
134273,Seg.01 - Mass (<VND 25K),6,72,Independent,12
134321,Seg.01 - Mass (<VND 25K),5,100,Independent,20
134323,Seg.02 - Mass Asp (VND 25K - VND 59K),2,118,Chain,59
134323,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134325,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
134325,Seg.02 - Mass Asp (VND 25K - VND 59K),2,118,Chain,59
134326,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134332,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
134333,Seg.02 - Mass Asp (VND 25K - VND 59K),3,147,Chain,49
134334,Seg.01 - Mass (<VND 25K),2,40,Independent,20
134334,Seg.02 - Mass Asp (VND 25K - VND 59K),2,118,Chain,59
134335,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
134336,Seg.01 - Mass (<VND 25K),1,10,Street,10
134336,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Chain,30
134340,Seg.01 - Mass (<VND 25K),10,220,Independent,22
134340,Seg.01 - Mass (<VND 25K),6,72,Street,12
134342,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
134343,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
134344,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
134345,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
134346,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134347,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
134348,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134349,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134350,Seg.01 - Mass (<VND 25K),6,72,Street,12
134350,Seg.01 - Mass (<VND 25K),14,210,Independent,15
134351,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
134351,Seg.01 - Mass (<VND 25K),10,100,Street,10
134352,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
134353,Seg.01 - Mass (<VND 25K),10,100,Street,10
134354,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134354,Seg.01 - Mass (<VND 25K),1,10,Street,10
134363,Seg.01 - Mass (<VND 25K),20,400,Independent,20
134364,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134366,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134367,Seg.02 - Mass Asp (VND 25K - VND 59K),2,78,Chain,39
134368,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134369,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134370,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
134371,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134372,Seg.02 - Mass Asp (VND 25K - VND 59K),5,125,Independent,25
134372,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
134373,Seg.01 - Mass (<VND 25K),28,560,Independent,20
134374,Seg.01 - Mass (<VND 25K),7,140,Independent,20
134375,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134379,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
134409,Seg.01 - Mass (<VND 25K),50,650,Independent,13
134410,Seg.01 - Mass (<VND 25K),20,200,Independent,10
134411,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134412,Seg.01 - Mass (<VND 25K),1,10,Street,10
134412,Seg.01 - Mass (<VND 25K),3,45,Independent,15
134418,Seg.01 - Mass (<VND 25K),4,48,Street,12
134419,Seg.01 - Mass (<VND 25K),8,96,Chain,12
134420,Seg.01 - Mass (<VND 25K),1,12,Street,12
134420,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Independent,50
134421,Seg.01 - Mass (<VND 25K),8,120,Street,15
134422,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Independent,25
134422,Seg.01 - Mass (<VND 25K),1,15,Street,15
134423,Seg.01 - Mass (<VND 25K),3,30,Street,10
134424,Seg.01 - Mass (<VND 25K),3,45,Independent,15
134425,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
134439,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
134440,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
134442,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
134444,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
134445,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134446,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
134447,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
134449,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134451,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
134451,Seg.01 - Mass (<VND 25K),28,448,Independent,16
134458,Seg.04 - Super Premium (VND 100K+),2,200,Independent,100
134470,Seg.01 - Mass (<VND 25K),2,24,Independent,12
134470,Seg.01 - Mass (<VND 25K),1,10,Street,10
134471,Seg.01 - Mass (<VND 25K),3,36,Street,12
134473,Seg.01 - Mass (<VND 25K),4,48,Street,12
134474,Seg.01 - Mass (<VND 25K),9,135,Street,15
134476,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
134477,Seg.01 - Mass (<VND 25K),50,400,Independent,8
134477,Seg.01 - Mass (<VND 25K),3,45,Chain,15
134477,Seg.01 - Mass (<VND 25K),7,56,Street,8
134481,Seg.01 - Mass (<VND 25K),20,200,Independent,10
134483,Seg.02 - Mass Asp (VND 25K - VND 59K),1,55,Chain,55
134483,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134484,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Street,25
134484,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
134485,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
134486,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
134487,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Independent,25
134487,Seg.02 - Mass Asp (VND 25K - VND 59K),14,560,Chain,40
134488,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
134490,Seg.01 - Mass (<VND 25K),4,60,Street,15
134491,Seg.01 - Mass (<VND 25K),3,45,Street,15
134492,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
134493,Seg.01 - Mass (<VND 25K),8,96,Street,12
134494,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
134495,Seg.01 - Mass (<VND 25K),4,48,Street,12
134496,Seg.01 - Mass (<VND 25K),4,60,Street,15
134498,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134519,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Street,50
134520,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Street,30
134521,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Street,50
134537,Seg.01 - Mass (<VND 25K),5,50,Street,10
134537,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134538,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Independent,50
134541,Seg.04 - Super Premium (VND 100K+),4,400,Independent,100
134542,Seg.01 - Mass (<VND 25K),26,312,Independent,12
134542,Seg.01 - Mass (<VND 25K),4,40,Street,10
134544,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
134545,Seg.01 - Mass (<VND 25K),30,360,Street,12
134549,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Street,30
134550,Seg.01 - Mass (<VND 25K),30,450,Independent,15
134565,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
134565,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
134567,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
134568,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134569,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
134570,Seg.01 - Mass (<VND 25K),2,40,Independent,20
134571,Seg.01 - Mass (<VND 25K),1,20,Street,20
134571,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134573,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Chain,25
134574,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134575,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134576,Seg.02 - Mass Asp (VND 25K - VND 59K),3,135,Chain,45
134577,Seg.02 - Mass Asp (VND 25K - VND 59K),8,320,Chain,40
134578,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
134579,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
134580,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
134581,Seg.02 - Mass Asp (VND 25K - VND 59K),2,90,Independent,45
134582,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
134582,Seg.01 - Mass (<VND 25K),12,240,Independent,20
134584,Seg.01 - Mass (<VND 25K),1,20,Independent,20
134584,Seg.01 - Mass (<VND 25K),1,10,Street,10
134617,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
134619,Seg.01 - Mass (<VND 25K),4,32,Street,8
134621,Seg.01 - Mass (<VND 25K),30,300,Independent,10
134622,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134623,Seg.01 - Mass (<VND 25K),4,48,Street,12
134624,Seg.01 - Mass (<VND 25K),5,75,Independent,15
134625,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134626,Seg.01 - Mass (<VND 25K),10,120,Independent,12
134627,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
134627,Seg.01 - Mass (<VND 25K),29,348,Independent,12
134628,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134630,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
134630,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
134644,Seg.01 - Mass (<VND 25K),30,240,Street,8
134646,Seg.02 - Mass Asp (VND 25K - VND 59K),1,29,Chain,29
134646,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134647,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
134654,Seg.01 - Mass (<VND 25K),25,375,Independent,15
134654,Seg.01 - Mass (<VND 25K),5,55,Street,11
134671,Seg.01 - Mass (<VND 25K),30,300,Street,10
134672,Seg.01 - Mass (<VND 25K),30,300,Street,10
134673,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
134714,Seg.02 - Mass Asp (VND 25K - VND 59K),15,495,Independent,33
134715,Seg.02 - Mass Asp (VND 25K - VND 59K),4,128,Independent,32
134715,Seg.02 - Mass Asp (VND 25K - VND 59K),6,210,Chain,35
134716,Seg.01 - Mass (<VND 25K),1,8,Street,8
134716,Seg.01 - Mass (<VND 25K),3,36,Independent,12
134717,Seg.01 - Mass (<VND 25K),20,200,Street,10
134718,Seg.01 - Mass (<VND 25K),2,40,Independent,20
134720,Seg.01 - Mass (<VND 25K),1,20,Independent,20
134721,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134721,Seg.02 - Mass Asp (VND 25K - VND 59K),1,59,Chain,59
134722,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
134723,Seg.01 - Mass (<VND 25K),4,60,Independent,15
134725,Seg.01 - Mass (<VND 25K),5,50,Street,10
134725,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134729,Seg.01 - Mass (<VND 25K),5,55,Street,11
134729,Seg.01 - Mass (<VND 25K),25,375,Independent,15
134730,Seg.01 - Mass (<VND 25K),26,208,Independent,8
134730,Seg.01 - Mass (<VND 25K),4,40,Chain,10
134732,Seg.01 - Mass (<VND 25K),2,30,Street,15
134733,Seg.01 - Mass (<VND 25K),2,30,Independent,15
134734,Seg.01 - Mass (<VND 25K),6,36,Street,6
134734,Seg.01 - Mass (<VND 25K),24,216,Independent,9
134735,Seg.01 - Mass (<VND 25K),2,24,Independent,12
134736,Seg.01 - Mass (<VND 25K),4,48,Independent,12
134737,Seg.01 - Mass (<VND 25K),30,540,Independent,18
134738,Seg.01 - Mass (<VND 25K),2,24,Independent,12
134739,Seg.01 - Mass (<VND 25K),4,40,Street,10
134739,Seg.01 - Mass (<VND 25K),26,312,Independent,12
134740,Seg.01 - Mass (<VND 25K),5,75,Independent,15
134741,Seg.01 - Mass (<VND 25K),30,450,Independent,15
134742,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
134743,Seg.01 - Mass (<VND 25K),5,50,Street,10
134743,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134744,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
134745,Seg.01 - Mass (<VND 25K),1,10,Independent,10
134745,Seg.01 - Mass (<VND 25K),3,24,Street,8
134747,Seg.01 - Mass (<VND 25K),20,220,Independent,11
134747,Seg.01 - Mass (<VND 25K),10,80,Street,8
134771,Seg.01 - Mass (<VND 25K),26,312,Independent,12
134771,Seg.01 - Mass (<VND 25K),4,40,Street,10
134772,Seg.01 - Mass (<VND 25K),5,50,Street,10
134772,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134774,Seg.01 - Mass (<VND 25K),2,24,Independent,12
134774,Seg.01 - Mass (<VND 25K),1,10,Street,10
134775,Seg.01 - Mass (<VND 25K),30,360,Independent,12
134777,Seg.01 - Mass (<VND 25K),3,21,Street,7
134777,Seg.01 - Mass (<VND 25K),7,63,Independent,9
134781,Seg.01 - Mass (<VND 25K),8,160,Independent,20
134796,Seg.01 - Mass (<VND 25K),7,84,Independent,12
134797,Seg.01 - Mass (<VND 25K),3,30,Independent,10
134797,Seg.01 - Mass (<VND 25K),5,50,Street,10
134797,Seg.01 - Mass (<VND 25K),7,105,Chain,15
134798,Seg.01 - Mass (<VND 25K),20,200,Independent,10
134798,Seg.01 - Mass (<VND 25K),10,90,Street,9
134799,Seg.01 - Mass (<VND 25K),17,204,Chain,12
134799,Seg.01 - Mass (<VND 25K),3,27,Independent,9
134802,Seg.01 - Mass (<VND 25K),26,312,Independent,12
134802,Seg.01 - Mass (<VND 25K),4,40,Street,10
134803,Seg.01 - Mass (<VND 25K),8,56,Street,7
134808,Seg.01 - Mass (<VND 25K),26,338,Independent,13
134808,Seg.01 - Mass (<VND 25K),4,40,Street,10
134809,Seg.01 - Mass (<VND 25K),17,255,Chain,15
134809,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
134809,Seg.01 - Mass (<VND 25K),8,96,Street,12
134810,Seg.01 - Mass (<VND 25K),10,80,Street,8
134811,Seg.01 - Mass (<VND 25K),5,50,Street,10
134811,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134814,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Street,30
134818,Seg.01 - Mass (<VND 25K),30,210,Street,7
134819,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134820,Seg.01 - Mass (<VND 25K),30,240,Street,8
134822,Seg.02 - Mass Asp (VND 25K - VND 59K),3,177,Chain,59
134822,Seg.02 - Mass Asp (VND 25K - VND 59K),20,500,Independent,25
134823,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
134823,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
134824,Seg.01 - Mass (<VND 25K),30,330,Independent,11
134825,Seg.02 - Mass Asp (VND 25K - VND 59K),6,210,Chain,35
134828,Seg.01 - Mass (<VND 25K),30,270,Independent,9
134831,Seg.01 - Mass (<VND 25K),3,24,Independent,8
134831,Seg.01 - Mass (<VND 25K),3,36,Chain,12
134833,Seg.01 - Mass (<VND 25K),15,105,Independent,7
134834,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134835,Seg.01 - Mass (<VND 25K),30,600,Independent,20
134836,Seg.01 - Mass (<VND 25K),4,48,Independent,12
134837,Seg.01 - Mass (<VND 25K),4,40,Independent,10
134838,Seg.01 - Mass (<VND 25K),28,224,Independent,8
134839,Seg.01 - Mass (<VND 25K),6,48,Independent,8
134840,Seg.01 - Mass (<VND 25K),17,170,Independent,10
134840,Seg.01 - Mass (<VND 25K),10,60,Street,6
134841,Seg.01 - Mass (<VND 25K),24,216,Independent,9
134843,Seg.01 - Mass (<VND 25K),10,100,Street,10
134843,Seg.01 - Mass (<VND 25K),18,270,Independent,15
134843,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
134844,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
134844,Seg.03 - Premium (VND 60K - VND 99K),3,210,Chain,70
134846,Seg.01 - Mass (<VND 25K),8,64,Street,8
134847,Seg.03 - Premium (VND 60K - VND 99K),3,210,Chain,70
134850,Seg.01 - Mass (<VND 25K),25,275,Independent,11
134850,Seg.01 - Mass (<VND 25K),5,45,Street,9
134851,Seg.01 - Mass (<VND 25K),5,50,Street,10
134851,Seg.01 - Mass (<VND 25K),25,325,Independent,13
134859,Seg.01 - Mass (<VND 25K),4,40,Street,10
134859,Seg.01 - Mass (<VND 25K),26,338,Independent,13
134862,Seg.01 - Mass (<VND 25K),30,450,Street,15
134862,Seg.01 - Mass (<VND 25K),5,100,Independent,20
134863,Seg.01 - Mass (<VND 25K),18,360,Independent,20
134863,Seg.01 - Mass (<VND 25K),10,150,Street,15
134864,Seg.01 - Mass (<VND 25K),4,60,Street,15
134864,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
134865,Seg.01 - Mass (<VND 25K),20,200,Street,10
134866,Seg.01 - Mass (<VND 25K),7,126,Independent,18
134866,Seg.01 - Mass (<VND 25K),5,60,Street,12
134867,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
134870,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
134870,Seg.01 - Mass (<VND 25K),3,36,Street,12
134870,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
134871,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Independent,40
134878,Seg.01 - Mass (<VND 25K),60,360,Independent,6
134886,Seg.02 - Mass Asp (VND 25K - VND 59K),3,177,Chain,59
134887,Seg.01 - Mass (<VND 25K),10,180,Independent,18
134888,Seg.01 - Mass (<VND 25K),4,32,Street,8
134889,Seg.01 - Mass (<VND 25K),4,40,Independent,10
134890,Seg.01 - Mass (<VND 25K),30,240,Street,8
134891,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Chain,30
134892,Seg.01 - Mass (<VND 25K),6,120,Independent,20
134895,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
134897,Seg.01 - Mass (<VND 25K),8,160,Independent,20
134898,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Independent,30
134899,Seg.03 - Premium (VND 60K - VND 99K),4,276,Chain,69
134907,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
134907,Seg.01 - Mass (<VND 25K),6,78,Street,13
134908,Seg.01 - Mass (<VND 25K),12,144,Street,12
134909,Seg.01 - Mass (<VND 25K),12,180,Independent,15
134910,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
134910,Seg.01 - Mass (<VND 25K),10,120,Street,12
134911,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
134911,Seg.01 - Mass (<VND 25K),10,140,Street,14
134912,Seg.01 - Mass (<VND 25K),12,144,Street,12
134913,Seg.02 - Mass Asp (VND 25K - VND 59K),12,480,Chain,40
134914,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Chain,30
134914,Seg.01 - Mass (<VND 25K),3,60,Street,20
134915,Seg.01 - Mass (<VND 25K),4,80,Independent,20
134916,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
134916,Seg.01 - Mass (<VND 25K),4,60,Street,15
134916,Seg.01 - Mass (<VND 25K),15,300,Independent,20
134917,Seg.01 - Mass (<VND 25K),2,40,Independent,20
134918,Seg.03 - Premium (VND 60K - VND 99K),2,190,Chain,95
134919,Seg.02 - Mass Asp (VND 25K - VND 59K),2,98,Chain,49
134919,Seg.01 - Mass (<VND 25K),1,20,Street,20
134920,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
134921,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
134922,Seg.01 - Mass (<VND 25K),30,450,Street,15
134923,Seg.01 - Mass (<VND 25K),1,15,Street,15
134923,Seg.01 - Mass (<VND 25K),3,60,Independent,20
134924,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Independent,50
134925,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Independent,50
134927,Seg.02 - Mass Asp (VND 25K - VND 59K),20,1000,Independent,50
134928,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
134929,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
134931,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
134933,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Chain,30
134934,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
134935,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
134937,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Street,30
134938,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
134939,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Independent,35
134940,Seg.02 - Mass Asp (VND 25K - VND 59K),4,116,Chain,29
